Time Stamp,Engagement Score,Angry,Happy,Sad,Surprise,Neutral
21.941092014312744,0.8999999999999999,0,0,0,0,1
22.11982297897339,0.88,0,0,0,0,1
22.292119026184082,0.89,0,0,0,0,1
22.480715036392212,0.89,0,0,0,0,1
22.655217170715332,0.8999999999999999,0,0,0,0,1
22.831039905548096,0.89,0,0,0,0,1
23.0039541721344,0.8999999999999999,0,0,0,0,1
23.18121314048767,0.8999999999999999,0,0,0,0,1
23.3590350151062,0.9099999999999999,0,0,0,0,1
23.534974813461304,0.89,0,0,0,0,1
23.705496072769165,0.89,0,0,0,0,1
23.880317211151123,0.8999999999999999,0,0,0,0,1
24.06139588356018,0.8999999999999999,0,0,0,0,1
24.243396043777466,0.89,0,0,0,0,1
24.421605110168457,0.8999999999999999,0,0,0,0,1
24.603497982025146,0.8999999999999999,0,0,0,0,1
24.77862000465393,0.8999999999999999,0,0,0,0,1
24.95606803894043,0.89,0,0,0,0,1
25.134315967559814,0.88,0,0,0,0,1
25.314608097076416,0.8999999999999999,0,0,0,0,1
25.489919900894165,0.8999999999999999,0,0,0,0,1
25.683890104293823,0.89,0,0,0,0,1
25.858193159103394,0.9099999999999999,0,0,0,0,1
26.027604818344116,0.9199999999999999,0,0,0,0,1
26.215333938598633,0.9099999999999999,0,0,0,0,1
26.398913860321045,0.9099999999999999,0,0,0,0,1
26.56853699684143,0.8999999999999999,0,0,0,0,1
26.734068870544434,0.8999999999999999,0,0,0,0,1
26.914177894592285,0.8999999999999999,0,0,0,0,1
27.087188959121704,0.8999999999999999,0,0,0,0,1
27.25864315032959,0.8999999999999999,0,0,0,0,1
27.427934885025024,0.8999999999999999,0,0,0,0,1
27.59935712814331,0.9099999999999999,0,0,0,0,1
27.77457308769226,0.9099999999999999,0,0,0,0,1
27.94056010246277,0.9099999999999999,0,0,0,0,1
28.104074001312256,0.8999999999999999,0,0,0,0,1
28.269139766693115,0.8999999999999999,0,0,0,0,1
28.434454917907715,0.9099999999999999,0,0,0,0,1
28.614827871322632,0.8999999999999999,0,0,0,0,1
28.797961235046387,0.9099999999999999,0,0,0,0,1
28.968416929244995,0.9199999999999999,0,0,0,0,1
29.139360904693604,0.8999999999999999,0,0,0,0,1
29.323984146118164,0.9199999999999999,0,0,0,0,1
29.5055730342865,0.8999999999999999,0,0,0,0,1
29.683348894119263,0.8999999999999999,0,0,0,0,1
29.857419967651367,0.9099999999999999,0,0,0,0,1
30.037928819656372,0.8999999999999999,0,0,0,0,1
30.22398614883423,0.9099999999999999,0,0,0,0,1
30.394185066223145,0.9099999999999999,0,0,0,0,1
30.58640193939209,0.9199999999999999,0,0,0,0,1
30.77973699569702,0.8999999999999999,0,0,0,0,1
30.950392961502075,0.9199999999999999,0,0,0,0,1
31.123826026916504,0.8999999999999999,0,0,0,0,1
31.29548692703247,0.8999999999999999,0,0,0,0,1
31.47295093536377,0.9099999999999999,0,0,0,0,1
31.64273190498352,0.9199999999999999,0,0,0,0,1
31.816088914871216,0.9199999999999999,0,0,0,0,1
31.989565134048462,0.9099999999999999,0,0,0,0,1
32.16752290725708,0.9099999999999999,0,0,0,0,1
32.33464002609253,0.9199999999999999,0,0,0,0,1
32.500535011291504,0.9199999999999999,0,0,0,0,1
32.6650128364563,0.9299999999999999,0,0,0,0,1
32.83769106864929,0.8999999999999999,0,0,0,0,1
33.004209995269775,0.8999999999999999,0,0,0,0,1
33.17593216896057,0.89,0,0,0,0,1
33.34280800819397,0.8999999999999999,0,0,0,0,1
33.51611399650574,0.9199999999999999,0,0,0,0,1
33.689270973205566,0.8999999999999999,0,0,0,0,1
33.861693143844604,0.9099999999999999,0,0,0,0,1
34.025516986846924,0.9099999999999999,0,0,0,0,1
34.19002890586853,0.9299999999999999,0,0,0,0,1
34.35896396636963,0.9199999999999999,0,0,0,0,1
34.52234101295471,0.9199999999999999,0,0,0,0,1
34.702611207962036,0.9099999999999999,0,0,0,0,1
34.871784925460815,0.9299999999999999,0,0,0,0,1
35.042447090148926,0.9099999999999999,0,0,0,0,1
35.22088384628296,0.9199999999999999,0,0,0,0,1
35.39085006713867,0.8999999999999999,0,0,0,0,1
35.56666898727417,0.8999999999999999,0,0,0,0,1
35.73530697822571,0.9099999999999999,0,0,0,0,1
35.993491888046265,0.9099999999999999,0,0,0,0,1
37.329747915267944,0.9099999999999999,0,0,0,0,1
37.52934384346008,0.9299999999999999,0,0,0,0,1
37.70761203765869,0.9099999999999999,0,0,0,0,1
37.883918046951294,0.9199999999999999,0,0,0,0,1
38.054707765579224,0.9099999999999999,0,0,0,0,1
38.232840061187744,0.8999999999999999,0,0,0,0,1
